,train,val,test
1509,h2095,,
1510,h2096,,
1511,h2097,,
1512,h2098,,
1513,h2099,,
1514,h2100,,
1515,h2101,,
1516,h2105,,
1517,h2107,,
1518,h2108,,
1519,h2109,,
1520,h2110,,
1521,h2112,,
1522,h2113,,
1523,h2114,,
1524,h2115,,
1525,h2116,,
1526,h2118,,
1527,h2120,,
1528,h2121,,
1529,h2122,,
1530,h2123,,
1531,h2124,,
1532,h2125,,
1533,h2126,,
1534,h2128,,
1535,h2129,,
1536,h2130,,
1537,h2132,,
1538,h2133,,
1539,h2134,,
1540,h2135,,
1541,h2138,,
1542,h2140,,
1543,h2144,,
1544,h2145,,
1545,h2146,,
1546,h2147,,
1547,h2148,,
1548,h2150,,
1549,h2153,,
1550,h2157,,
1551,h2158,,
1552,h2159,,
1553,h2160,,
1554,h2161,,
1555,h2162,,
1556,h2163,,
1557,h2164,,
1558,h2165,,
1559,h2166,,
1560,h2167,,
1561,h2170,,
1562,h2171,,
1563,h2172,,
1564,h2173,,
1565,h2174,,
1566,h2175,,
1567,h2176,,
1568,h2177,,
1569,h2178,,
1570,h2179,,
1571,h2180,,
1572,h2181,,
1573,h2182,,
1574,h2183,,
1575,h2185,,
1576,h2186,,
1577,h2188,,
1578,h2190,,
1579,h2191,,
1580,h2192,,
1581,h2193,,
1582,h2194,,
1583,h2195,,
1584,h2196,,
1585,h2198,,
1586,h2199,,
1587,h2200,,
1588,h2201,,
1589,h2202,,
1590,h2203,,
1591,h2204,,
1592,h2207,,
1593,h2208,,
1594,h2209,,
1595,h2211,,
1596,h2212,,
1597,h2213,,
1598,h2214,,
1599,h2215,,
1600,h2216,,
1601,h2217,,
1602,h2218,,
1603,h2219,,
1604,h2221,,
1605,h2223,,
1606,h2224,,
1607,h2225,,
1608,h2226,,
1609,h2227,,
1610,h2229,,
1611,h2230,,
1612,h2235,,
1613,h2237,,
1614,h2238,,
1615,h2239,,
1616,h2241,,
1617,h2243,,
1618,h2246,,
1619,h2247,,
1620,h2248,,
1621,h2250,,
1622,h2251,,
1623,h2252,,
1624,h2253,,
1625,h2255,,
1626,h2259,,
1627,h2263,,
1628,h2264,,
1629,h2265,,
1630,h2268,,
1631,h2269,,
1632,h2272,,
1633,h2274,,
1634,h2275,,
1635,h2276,,
1636,h2277,,
1637,h2278,,
1638,h2283,,
1639,h2286,,
1640,h2287,,
1641,h2288,,
1642,h2289,,
1643,h2290,,
1644,h2291,,
1645,h2293,,
1646,h2294,,
1647,h2295,,
1648,h2297,,
1649,h2299,,
1650,h2300,,
1651,h2301,,
1652,h2302,,
1653,h2303,,
1654,h2304,,
1655,h2306,,
1656,h2307,,
1657,h2309,,
1658,h2310,,
1659,h2311,,
1660,h2312,,
1661,h2313,,
1662,h2314,,
1663,h2315,,
1664,h2316,,
1665,h2317,,
1666,h2320,,
1667,h2322,,
1668,h2323,,
1669,h2324,,
1670,h2325,,
1671,h2327,,
1672,h2328,,
1673,h2331,,
1674,h2332,,
1675,h2334,,
1676,h2335,,
1677,h2339,,
1678,h2342,,
1679,h2344,,
1680,h2345,,
1681,h2346,,
1682,h2347,,
1683,h2348,,
1684,h2349,,
1685,h2350,,
1686,h2353,,
1687,h2354,,
1688,h2356,,
1689,h2357,,
1690,h2358,,
1691,h2359,,
1692,h2360,,
1693,h2361,,
1694,h2362,,
1695,h2363,,
1696,h2364,,
1697,h2366,,
1698,h2367,,
1699,h2368,,
1700,h2369,,
1701,h2370,,
1702,h2371,,
1703,h2376,,
1704,h2377,,
1705,h2378,,
1706,h2379,,
1707,h2380,,
1708,h2381,,
1709,h2383,,
1710,h2384,,
1711,h2385,,
1712,h2387,,
1713,h2388,,
1714,h2389,,
1715,h2390,,
1716,h2392,,
1717,h2393,,
1718,h2395,,
1719,h2396,,
1720,h2397,,
1721,h2398,,
1722,h2399,,
1723,h2400,,
1724,h2401,,
1725,h2403,,
1726,h2404,,
1727,h2405,,
1728,h2406,,
1729,h2407,,
1730,h2408,,
1731,h2409,,
1732,h2411,,
1733,h2412,,
1734,h2413,,
1735,h2415,,
1736,h2417,,
1737,h2420,,
1738,h2421,,
1739,h2423,,
1740,h2424,,
1741,h2425,,
1742,h2426,,
1743,h2427,,
1744,h2428,,
1745,h2430,,
1746,h2431,,
1747,h2432,,
1748,h2433,,
1749,h2434,,
1750,h2435,,
1751,h2436,,
1752,h2438,,
1753,h2439,,
1754,h2441,,
1755,h2442,,
1756,h2443,,
1757,h2444,,
1758,h2445,,
1759,h2447,,
1760,h2448,,
1761,h2449,,
1762,h2450,,
1763,h2451,,
1764,h2454,,
1765,h2455,,
1766,h2456,,
1767,h2457,,
1768,h2458,,
1769,h2459,,
1770,h2460,,
1771,h2463,,
1772,h2464,,
1773,h2466,,
1774,h2467,,
1775,h2468,,
1776,h2469,,
1777,h2472,,
1778,h2475,,
1779,h2476,,
1780,h2477,,
1781,h2479,,
1782,h2480,,
1783,h2481,,
1784,h2482,,
1785,h2483,,
1786,h2484,,
1787,h2485,,
1788,h2487,,
1789,h2488,,
1790,h2489,,
1791,h2490,,
1792,h2491,,
1793,h2493,,
1794,h2494,,
1795,h2495,,
1796,h2497,,
1797,h2498,,
1798,h2499,,
1799,h2500,,
1800,tb0005,,
1801,tb0006,,
1802,tb0007,,
1803,tb0012,,
1804,tb0014,,
1805,tb0015,,
1806,tb0018,,
1807,tb0020,,
1808,tb0024,,
1809,tb0026,,
1810,tb0027,,
1811,tb0029,,
1812,tb0031,,
1813,tb0034,,
1814,tb0036,,
1815,tb0037,,
1816,tb0045,,
1817,tb0047,,
1818,tb0050,,
1819,tb0051,,
1820,tb0052,,
1821,tb0053,,
1822,tb0054,,
1823,tb0056,,
1824,tb0057,,
1825,tb0062,,
1826,tb0065,,
1827,tb0069,,
1828,tb0071,,
1829,tb0073,,
1830,tb0076,,
1831,tb0079,,
1832,tb0080,,
1833,tb0081,,
1834,tb0082,,
1835,tb0084,,
1836,tb0086,,
1837,tb0087,,
1838,tb0090,,
1839,tb0091,,
1840,tb0092,,
1841,tb0094,,
1842,tb0095,,
1843,tb0098,,
1844,tb0100,,
1845,tb0103,,
1846,tb0107,,
1847,tb0108,,
1848,tb0115,,
1849,tb0117,,
1850,tb0118,,
1851,tb0120,,
1852,tb0124,,
1853,tb0125,,
1854,tb0126,,
1855,tb0128,,
1856,tb0132,,
1857,tb0133,,
1858,tb0134,,
1859,tb0135,,
1860,tb0136,,
1861,tb0137,,
1862,tb0139,,
1863,tb0141,,
1864,tb0142,,
1865,tb0146,,
1866,tb0148,,
1867,tb0153,,
1868,tb0154,,
1869,tb0155,,
1870,tb0156,,
1871,tb0162,,
1872,tb0163,,
1873,tb0164,,
1874,tb0166,,
1875,tb0168,,
1876,tb0170,,
1877,tb0174,,
1878,tb0176,,
1879,tb0177,,
1880,tb0179,,
1881,tb0183,,
1882,tb0184,,
1883,tb0186,,
1884,tb0190,,
1885,tb0191,,
1886,tb0194,,
1887,tb0196,,
1888,tb0197,,
1889,tb0199,,
1890,tb0200,,
1891,tb0201,,
1892,tb0202,,
1893,tb0203,,
1894,tb0205,,
1895,tb0208,,
1896,tb0209,,
1897,tb0212,,
1898,tb0216,,
1899,tb0219,,
1900,tb0221,,
1901,tb0226,,
1902,tb0227,,
1903,tb0228,,
1904,tb0229,,
1905,tb0231,,
1906,tb0232,,
1907,tb0234,,
1908,tb0235,,
1909,tb0237,,
1910,tb0240,,
1911,tb0241,,
1912,tb0242,,
1913,tb0244,,
1914,tb0246,,
1915,tb0251,,
1916,tb0252,,
1917,tb0256,,
1918,tb0260,,
1919,tb0262,,
1920,tb0264,,
1921,tb0266,,
1922,tb0267,,
1923,tb0270,,
1924,tb0271,,
1925,tb0273,,
1926,tb0274,,
1927,tb0277,,
1928,tb0279,,
1929,tb0282,,
1930,tb0283,,
1931,tb0284,,
1932,tb0285,,
1933,tb0287,,
1934,tb0288,,
1935,tb0290,,
1936,tb0291,,
1937,tb0292,,
1938,tb0293,,
1939,tb0294,,
1940,tb0297,,
1941,tb0298,,
1942,tb0299,,
1943,tb0300,,
1944,tb0301,,
1945,tb0303,,
1946,tb0306,,
1947,tb0307,,
1948,tb0311,,
1949,tb0313,,
1950,tb0315,,
1951,tb0317,,
1952,tb0319,,
1953,tb0321,,
1954,tb0322,,
1955,tb0323,,
1956,tb0324,,
1957,tb0325,,
1958,tb0327,,
1959,tb0329,,
1960,tb0330,,
1961,tb0332,,
1962,tb0335,,
1963,tb0337,,
1964,tb0338,,
1965,tb0342,,
1966,tb0343,,
1967,tb0345,,
1968,tb0346,,
1969,tb0347,,
1970,tb0350,,
1971,tb0352,,
1972,tb0353,,
1973,tb0354,,
1974,tb0355,,
1975,tb0356,,
1976,tb0357,,
1977,tb0360,,
1978,tb0362,,
1979,tb0364,,
1980,tb0365,,
1981,tb0366,,
1982,tb0370,,
1983,tb0372,,
1984,tb0373,,
1985,tb0376,,
1986,tb0377,,
1987,tb0378,,
1988,tb0380,,
1989,tb0382,,
1990,tb0383,,
1991,tb0386,,
1992,tb0388,,
1993,tb0389,,
1994,tb0390,,
1995,tb0391,,
1996,tb0392,,
1997,tb0395,,
1998,tb0398,,
1999,tb0399,,
2000,tb0402,,
2001,tb0404,,
2002,tb0406,,
2003,tb0407,,
2004,tb0409,,
2005,tb0417,,
2006,tb0419,,
2007,tb0424,,
2008,tb0427,,
2009,tb0429,,
2010,tb0431,,
2011,tb0434,,
2012,tb0435,,
2013,tb0439,,
2014,tb0441,,
2015,tb0443,,
2016,tb0445,,
2017,tb0446,,
2018,tb0447,,
2019,tb0449,,
2020,tb0450,,
2021,tb0451,,
2022,tb0452,,
2023,tb0453,,
2024,tb0456,,
2025,tb0459,,
2026,tb0463,,
2027,tb0465,,
2028,tb0467,,
2029,tb0470,,
2030,tb0473,,
2031,tb0474,,
2032,tb0475,,
2033,tb0476,,
2034,tb0477,,
2035,tb0480,,
2036,tb0484,,
2037,tb0485,,
2038,tb0489,,
2039,tb0492,,
2040,tb0494,,
2041,tb0495,,
2042,tb0496,,
2043,tb0498,,
2044,tb0500,,
2045,tb0501,,
2046,tb0503,,
2047,tb0504,,
2048,tb0508,,
2049,tb0509,,
2050,tb0510,,
2051,tb0512,,
2052,tb0514,,
2053,tb0515,,
2054,tb0518,,
2055,tb0520,,
2056,tb0521,,
2057,tb0523,,
2058,tb0524,,
2059,tb0526,,
2060,tb0527,,
2061,tb0528,,
2062,tb0529,,
2063,tb0530,,
2064,tb0533,,
2065,tb0535,,
2066,tb0536,,
2067,tb0537,,
2068,tb0539,,
2069,tb0540,,
2070,tb0541,,
2071,tb0543,,
2072,tb0544,,
2073,tb0545,,
2074,tb0548,,
2075,tb0549,,
2076,tb0552,,
2077,tb0553,,
2078,tb0554,,
2079,tb0555,,
2080,tb0556,,
2081,tb0558,,
2082,tb0559,,
2083,tb0562,,
2084,tb0563,,
2085,tb0564,,
2086,tb0566,,
2087,tb0570,,
2088,tb0571,,
2089,tb0573,,
2090,tb0574,,
2091,tb0576,,
2092,tb0579,,
2093,tb0581,,
2094,tb0582,,
2095,tb0583,,
2096,tb0584,,
2097,tb0585,,
2098,tb0587,,
2099,tb0591,,
