,train,val,test
1509,h2105,,
1510,h2107,,
1511,h2108,,
1512,h2109,,
1513,h2110,,
1514,h2112,,
1515,h2113,,
1516,h2114,,
1517,h2115,,
1518,h2116,,
1519,h2117,,
1520,h2118,,
1521,h2119,,
1522,h2120,,
1523,h2121,,
1524,h2123,,
1525,h2124,,
1526,h2125,,
1527,h2126,,
1528,h2128,,
1529,h2129,,
1530,h2130,,
1531,h2132,,
1532,h2133,,
1533,h2134,,
1534,h2135,,
1535,h2138,,
1536,h2140,,
1537,h2144,,
1538,h2145,,
1539,h2146,,
1540,h2147,,
1541,h2148,,
1542,h2150,,
1543,h2153,,
1544,h2157,,
1545,h2158,,
1546,h2159,,
1547,h2160,,
1548,h2161,,
1549,h2162,,
1550,h2163,,
1551,h2164,,
1552,h2166,,
1553,h2168,,
1554,h2170,,
1555,h2171,,
1556,h2172,,
1557,h2173,,
1558,h2174,,
1559,h2175,,
1560,h2176,,
1561,h2177,,
1562,h2178,,
1563,h2179,,
1564,h2180,,
1565,h2181,,
1566,h2182,,
1567,h2183,,
1568,h2185,,
1569,h2186,,
1570,h2188,,
1571,h2190,,
1572,h2191,,
1573,h2192,,
1574,h2193,,
1575,h2195,,
1576,h2196,,
1577,h2198,,
1578,h2199,,
1579,h2200,,
1580,h2201,,
1581,h2202,,
1582,h2203,,
1583,h2206,,
1584,h2207,,
1585,h2208,,
1586,h2209,,
1587,h2211,,
1588,h2212,,
1589,h2213,,
1590,h2214,,
1591,h2215,,
1592,h2216,,
1593,h2217,,
1594,h2218,,
1595,h2219,,
1596,h2220,,
1597,h2221,,
1598,h2223,,
1599,h2224,,
1600,h2225,,
1601,h2226,,
1602,h2227,,
1603,h2228,,
1604,h2229,,
1605,h2230,,
1606,h2235,,
1607,h2237,,
1608,h2238,,
1609,h2239,,
1610,h2241,,
1611,h2242,,
1612,h2243,,
1613,h2246,,
1614,h2247,,
1615,h2248,,
1616,h2250,,
1617,h2251,,
1618,h2252,,
1619,h2253,,
1620,h2254,,
1621,h2255,,
1622,h2257,,
1623,h2259,,
1624,h2261,,
1625,h2263,,
1626,h2264,,
1627,h2265,,
1628,h2268,,
1629,h2269,,
1630,h2271,,
1631,h2272,,
1632,h2274,,
1633,h2275,,
1634,h2276,,
1635,h2277,,
1636,h2278,,
1637,h2282,,
1638,h2283,,
1639,h2286,,
1640,h2287,,
1641,h2288,,
1642,h2289,,
1643,h2290,,
1644,h2291,,
1645,h2293,,
1646,h2295,,
1647,h2296,,
1648,h2299,,
1649,h2300,,
1650,h2301,,
1651,h2302,,
1652,h2303,,
1653,h2304,,
1654,h2306,,
1655,h2307,,
1656,h2309,,
1657,h2310,,
1658,h2311,,
1659,h2312,,
1660,h2313,,
1661,h2314,,
1662,h2315,,
1663,h2316,,
1664,h2317,,
1665,h2322,,
1666,h2323,,
1667,h2324,,
1668,h2325,,
1669,h2327,,
1670,h2328,,
1671,h2331,,
1672,h2332,,
1673,h2334,,
1674,h2335,,
1675,h2339,,
1676,h2342,,
1677,h2344,,
1678,h2345,,
1679,h2346,,
1680,h2347,,
1681,h2348,,
1682,h2349,,
1683,h2350,,
1684,h2353,,
1685,h2354,,
1686,h2356,,
1687,h2357,,
1688,h2358,,
1689,h2359,,
1690,h2360,,
1691,h2361,,
1692,h2362,,
1693,h2363,,
1694,h2366,,
1695,h2367,,
1696,h2368,,
1697,h2369,,
1698,h2370,,
1699,h2371,,
1700,h2376,,
1701,h2377,,
1702,h2378,,
1703,h2379,,
1704,h2380,,
1705,h2381,,
1706,h2383,,
1707,h2384,,
1708,h2385,,
1709,h2388,,
1710,h2389,,
1711,h2390,,
1712,h2391,,
1713,h2392,,
1714,h2393,,
1715,h2394,,
1716,h2395,,
1717,h2396,,
1718,h2397,,
1719,h2398,,
1720,h2399,,
1721,h2400,,
1722,h2401,,
1723,h2403,,
1724,h2404,,
1725,h2406,,
1726,h2407,,
1727,h2408,,
1728,h2409,,
1729,h2411,,
1730,h2412,,
1731,h2413,,
1732,h2415,,
1733,h2417,,
1734,h2420,,
1735,h2421,,
1736,h2423,,
1737,h2424,,
1738,h2425,,
1739,h2426,,
1740,h2427,,
1741,h2428,,
1742,h2430,,
1743,h2431,,
1744,h2432,,
1745,h2433,,
1746,h2434,,
1747,h2435,,
1748,h2436,,
1749,h2438,,
1750,h2439,,
1751,h2441,,
1752,h2442,,
1753,h2443,,
1754,h2444,,
1755,h2445,,
1756,h2446,,
1757,h2447,,
1758,h2448,,
1759,h2449,,
1760,h2450,,
1761,h2451,,
1762,h2454,,
1763,h2455,,
1764,h2456,,
1765,h2457,,
1766,h2458,,
1767,h2459,,
1768,h2460,,
1769,h2463,,
1770,h2464,,
1771,h2466,,
1772,h2467,,
1773,h2468,,
1774,h2469,,
1775,h2471,,
1776,h2472,,
1777,h2474,,
1778,h2475,,
1779,h2476,,
1780,h2477,,
1781,h2479,,
1782,h2480,,
1783,h2481,,
1784,h2482,,
1785,h2483,,
1786,h2484,,
1787,h2485,,
1788,h2487,,
1789,h2489,,
1790,h2490,,
1791,h2492,,
1792,h2493,,
1793,h2496,,
1794,h2498,,
1795,h2499,,
1796,h2500,,
1797,h2501,,
1798,h2502,,
1799,h2503,,
1800,tb0003,,
1801,tb0004,,
1802,tb0005,,
1803,tb0006,,
1804,tb0009,,
1805,tb0014,,
1806,tb0015,,
1807,tb0017,,
1808,tb0018,,
1809,tb0019,,
1810,tb0020,,
1811,tb0021,,
1812,tb0024,,
1813,tb0027,,
1814,tb0028,,
1815,tb0030,,
1816,tb0031,,
1817,tb0032,,
1818,tb0033,,
1819,tb0034,,
1820,tb0036,,
1821,tb0037,,
1822,tb0040,,
1823,tb0042,,
1824,tb0043,,
1825,tb0045,,
1826,tb0047,,
1827,tb0050,,
1828,tb0051,,
1829,tb0052,,
1830,tb0054,,
1831,tb0056,,
1832,tb0059,,
1833,tb0062,,
1834,tb0063,,
1835,tb0065,,
1836,tb0066,,
1837,tb0068,,
1838,tb0069,,
1839,tb0071,,
1840,tb0076,,
1841,tb0077,,
1842,tb0079,,
1843,tb0081,,
1844,tb0082,,
1845,tb0083,,
1846,tb0084,,
1847,tb0085,,
1848,tb0087,,
1849,tb0088,,
1850,tb0089,,
1851,tb0090,,
1852,tb0092,,
1853,tb0094,,
1854,tb0095,,
1855,tb0098,,
1856,tb0100,,
1857,tb0103,,
1858,tb0104,,
1859,tb0108,,
1860,tb0114,,
1861,tb0115,,
1862,tb0117,,
1863,tb0120,,
1864,tb0125,,
1865,tb0128,,
1866,tb0129,,
1867,tb0133,,
1868,tb0134,,
1869,tb0137,,
1870,tb0138,,
1871,tb0139,,
1872,tb0145,,
1873,tb0146,,
1874,tb0147,,
1875,tb0148,,
1876,tb0150,,
1877,tb0151,,
1878,tb0153,,
1879,tb0154,,
1880,tb0155,,
1881,tb0156,,
1882,tb0162,,
1883,tb0163,,
1884,tb0166,,
1885,tb0167,,
1886,tb0170,,
1887,tb0175,,
1888,tb0176,,
1889,tb0177,,
1890,tb0183,,
1891,tb0186,,
1892,tb0190,,
1893,tb0191,,
1894,tb0192,,
1895,tb0193,,
1896,tb0196,,
1897,tb0199,,
1898,tb0200,,
1899,tb0202,,
1900,tb0203,,
1901,tb0205,,
1902,tb0206,,
1903,tb0208,,
1904,tb0209,,
1905,tb0212,,
1906,tb0216,,
1907,tb0217,,
1908,tb0219,,
1909,tb0221,,
1910,tb0223,,
1911,tb0227,,
1912,tb0228,,
1913,tb0231,,
1914,tb0232,,
1915,tb0235,,
1916,tb0236,,
1917,tb0237,,
1918,tb0238,,
1919,tb0239,,
1920,tb0240,,
1921,tb0241,,
1922,tb0242,,
1923,tb0244,,
1924,tb0246,,
1925,tb0248,,
1926,tb0250,,
1927,tb0252,,
1928,tb0253,,
1929,tb0255,,
1930,tb0256,,
1931,tb0262,,
1932,tb0264,,
1933,tb0267,,
1934,tb0269,,
1935,tb0270,,
1936,tb0274,,
1937,tb0275,,
1938,tb0279,,
1939,tb0280,,
1940,tb0282,,
1941,tb0283,,
1942,tb0284,,
1943,tb0286,,
1944,tb0287,,
1945,tb0290,,
1946,tb0292,,
1947,tb0293,,
1948,tb0294,,
1949,tb0297,,
1950,tb0300,,
1951,tb0301,,
1952,tb0305,,
1953,tb0306,,
1954,tb0309,,
1955,tb0311,,
1956,tb0313,,
1957,tb0315,,
1958,tb0317,,
1959,tb0318,,
1960,tb0319,,
1961,tb0321,,
1962,tb0322,,
1963,tb0324,,
1964,tb0325,,
1965,tb0326,,
1966,tb0327,,
1967,tb0329,,
1968,tb0330,,
1969,tb0332,,
1970,tb0333,,
1971,tb0335,,
1972,tb0337,,
1973,tb0343,,
1974,tb0345,,
1975,tb0347,,
1976,tb0348,,
1977,tb0349,,
1978,tb0352,,
1979,tb0357,,
1980,tb0360,,
1981,tb0362,,
1982,tb0366,,
1983,tb0369,,
1984,tb0370,,
1985,tb0371,,
1986,tb0372,,
1987,tb0373,,
1988,tb0374,,
1989,tb0377,,
1990,tb0380,,
1991,tb0382,,
1992,tb0383,,
1993,tb0386,,
1994,tb0388,,
1995,tb0389,,
1996,tb0390,,
1997,tb0391,,
1998,tb0392,,
1999,tb0393,,
2000,tb0395,,
2001,tb0399,,
2002,tb0402,,
2003,tb0404,,
2004,tb0405,,
2005,tb0406,,
2006,tb0407,,
2007,tb0408,,
2008,tb0413,,
2009,tb0418,,
2010,tb0420,,
2011,tb0424,,
2012,tb0425,,
2013,tb0427,,
2014,tb0429,,
2015,tb0431,,
2016,tb0434,,
2017,tb0439,,
2018,tb0441,,
2019,tb0442,,
2020,tb0443,,
2021,tb0445,,
2022,tb0446,,
2023,tb0447,,
2024,tb0449,,
2025,tb0450,,
2026,tb0451,,
2027,tb0452,,
2028,tb0453,,
2029,tb0455,,
2030,tb0456,,
2031,tb0460,,
2032,tb0465,,
2033,tb0467,,
2034,tb0469,,
2035,tb0470,,
2036,tb0472,,
2037,tb0473,,
2038,tb0474,,
2039,tb0475,,
2040,tb0476,,
2041,tb0477,,
2042,tb0479,,
2043,tb0480,,
2044,tb0484,,
2045,tb0485,,
2046,tb0487,,
2047,tb0489,,
2048,tb0492,,
2049,tb0493,,
2050,tb0494,,
2051,tb0496,,
2052,tb0497,,
2053,tb0498,,
2054,tb0499,,
2055,tb0501,,
2056,tb0503,,
2057,tb0505,,
2058,tb0506,,
2059,tb0507,,
2060,tb0508,,
2061,tb0510,,
2062,tb0512,,
2063,tb0514,,
2064,tb0515,,
2065,tb0518,,
2066,tb0520,,
2067,tb0523,,
2068,tb0524,,
2069,tb0526,,
2070,tb0527,,
2071,tb0528,,
2072,tb0529,,
2073,tb0530,,
2074,tb0535,,
2075,tb0536,,
2076,tb0537,,
2077,tb0538,,
2078,tb0540,,
2079,tb0541,,
2080,tb0542,,
2081,tb0543,,
2082,tb0544,,
2083,tb0545,,
2084,tb0549,,
2085,tb0550,,
2086,tb0552,,
2087,tb0554,,
2088,tb0555,,
2089,tb0556,,
2090,tb0558,,
2091,tb0562,,
2092,tb0564,,
2093,tb0569,,
2094,tb0570,,
2095,tb0573,,
2096,tb0574,,
2097,tb0575,,
2098,tb0576,,
2099,tb0577,,
