,train,val,test
1509,h2100,,
1510,h2101,,
1511,h2104,,
1512,h2105,,
1513,h2107,,
1514,h2108,,
1515,h2109,,
1516,h2110,,
1517,h2112,,
1518,h2113,,
1519,h2114,,
1520,h2115,,
1521,h2116,,
1522,h2117,,
1523,h2118,,
1524,h2119,,
1525,h2120,,
1526,h2121,,
1527,h2122,,
1528,h2123,,
1529,h2124,,
1530,h2125,,
1531,h2126,,
1532,h2128,,
1533,h2129,,
1534,h2130,,
1535,h2132,,
1536,h2133,,
1537,h2134,,
1538,h2135,,
1539,h2138,,
1540,h2140,,
1541,h2144,,
1542,h2145,,
1543,h2146,,
1544,h2147,,
1545,h2148,,
1546,h2150,,
1547,h2153,,
1548,h2157,,
1549,h2158,,
1550,h2159,,
1551,h2160,,
1552,h2161,,
1553,h2162,,
1554,h2163,,
1555,h2164,,
1556,h2165,,
1557,h2166,,
1558,h2167,,
1559,h2168,,
1560,h2170,,
1561,h2171,,
1562,h2172,,
1563,h2173,,
1564,h2175,,
1565,h2176,,
1566,h2177,,
1567,h2178,,
1568,h2179,,
1569,h2180,,
1570,h2181,,
1571,h2182,,
1572,h2185,,
1573,h2188,,
1574,h2190,,
1575,h2191,,
1576,h2192,,
1577,h2193,,
1578,h2194,,
1579,h2195,,
1580,h2196,,
1581,h2198,,
1582,h2199,,
1583,h2200,,
1584,h2201,,
1585,h2202,,
1586,h2203,,
1587,h2204,,
1588,h2206,,
1589,h2207,,
1590,h2208,,
1591,h2209,,
1592,h2211,,
1593,h2212,,
1594,h2213,,
1595,h2214,,
1596,h2215,,
1597,h2216,,
1598,h2217,,
1599,h2218,,
1600,h2219,,
1601,h2220,,
1602,h2221,,
1603,h2223,,
1604,h2224,,
1605,h2225,,
1606,h2226,,
1607,h2227,,
1608,h2228,,
1609,h2229,,
1610,h2230,,
1611,h2235,,
1612,h2237,,
1613,h2238,,
1614,h2239,,
1615,h2241,,
1616,h2243,,
1617,h2246,,
1618,h2247,,
1619,h2248,,
1620,h2250,,
1621,h2251,,
1622,h2252,,
1623,h2253,,
1624,h2254,,
1625,h2255,,
1626,h2257,,
1627,h2259,,
1628,h2261,,
1629,h2263,,
1630,h2264,,
1631,h2265,,
1632,h2268,,
1633,h2269,,
1634,h2271,,
1635,h2272,,
1636,h2274,,
1637,h2275,,
1638,h2276,,
1639,h2277,,
1640,h2278,,
1641,h2282,,
1642,h2283,,
1643,h2286,,
1644,h2287,,
1645,h2289,,
1646,h2290,,
1647,h2291,,
1648,h2293,,
1649,h2294,,
1650,h2295,,
1651,h2297,,
1652,h2299,,
1653,h2300,,
1654,h2301,,
1655,h2302,,
1656,h2303,,
1657,h2304,,
1658,h2306,,
1659,h2307,,
1660,h2309,,
1661,h2310,,
1662,h2311,,
1663,h2312,,
1664,h2313,,
1665,h2314,,
1666,h2315,,
1667,h2316,,
1668,h2320,,
1669,h2322,,
1670,h2323,,
1671,h2324,,
1672,h2325,,
1673,h2327,,
1674,h2328,,
1675,h2331,,
1676,h2332,,
1677,h2334,,
1678,h2335,,
1679,h2339,,
1680,h2342,,
1681,h2344,,
1682,h2345,,
1683,h2346,,
1684,h2347,,
1685,h2348,,
1686,h2349,,
1687,h2350,,
1688,h2354,,
1689,h2356,,
1690,h2357,,
1691,h2358,,
1692,h2359,,
1693,h2360,,
1694,h2361,,
1695,h2362,,
1696,h2363,,
1697,h2366,,
1698,h2367,,
1699,h2369,,
1700,h2370,,
1701,h2371,,
1702,h2376,,
1703,h2377,,
1704,h2378,,
1705,h2379,,
1706,h2380,,
1707,h2381,,
1708,h2383,,
1709,h2384,,
1710,h2385,,
1711,h2387,,
1712,h2388,,
1713,h2389,,
1714,h2390,,
1715,h2391,,
1716,h2392,,
1717,h2393,,
1718,h2394,,
1719,h2395,,
1720,h2396,,
1721,h2397,,
1722,h2398,,
1723,h2399,,
1724,h2400,,
1725,h2401,,
1726,h2403,,
1727,h2404,,
1728,h2405,,
1729,h2406,,
1730,h2407,,
1731,h2408,,
1732,h2409,,
1733,h2411,,
1734,h2412,,
1735,h2413,,
1736,h2415,,
1737,h2417,,
1738,h2420,,
1739,h2421,,
1740,h2423,,
1741,h2424,,
1742,h2425,,
1743,h2426,,
1744,h2427,,
1745,h2428,,
1746,h2430,,
1747,h2431,,
1748,h2432,,
1749,h2434,,
1750,h2435,,
1751,h2436,,
1752,h2438,,
1753,h2439,,
1754,h2441,,
1755,h2442,,
1756,h2443,,
1757,h2444,,
1758,h2445,,
1759,h2446,,
1760,h2447,,
1761,h2448,,
1762,h2449,,
1763,h2450,,
1764,h2451,,
1765,h2454,,
1766,h2455,,
1767,h2456,,
1768,h2457,,
1769,h2458,,
1770,h2459,,
1771,h2460,,
1772,h2463,,
1773,h2464,,
1774,h2466,,
1775,h2467,,
1776,h2468,,
1777,h2469,,
1778,h2471,,
1779,h2472,,
1780,h2474,,
1781,h2475,,
1782,h2476,,
1783,h2477,,
1784,h2479,,
1785,h2480,,
1786,h2481,,
1787,h2483,,
1788,h2484,,
1789,h2485,,
1790,h2487,,
1791,h2488,,
1792,h2489,,
1793,h2490,,
1794,h2491,,
1795,h2492,,
1796,h2493,,
1797,h2494,,
1798,h2495,,
1799,h2496,,
1800,tb0004,,
1801,tb0005,,
1802,tb0006,,
1803,tb0009,,
1804,tb0012,,
1805,tb0014,,
1806,tb0015,,
1807,tb0018,,
1808,tb0020,,
1809,tb0024,,
1810,tb0026,,
1811,tb0027,,
1812,tb0028,,
1813,tb0029,,
1814,tb0030,,
1815,tb0034,,
1816,tb0036,,
1817,tb0037,,
1818,tb0040,,
1819,tb0042,,
1820,tb0043,,
1821,tb0045,,
1822,tb0047,,
1823,tb0049,,
1824,tb0050,,
1825,tb0051,,
1826,tb0054,,
1827,tb0057,,
1828,tb0059,,
1829,tb0062,,
1830,tb0065,,
1831,tb0066,,
1832,tb0068,,
1833,tb0069,,
1834,tb0071,,
1835,tb0075,,
1836,tb0076,,
1837,tb0079,,
1838,tb0080,,
1839,tb0081,,
1840,tb0082,,
1841,tb0083,,
1842,tb0084,,
1843,tb0085,,
1844,tb0086,,
1845,tb0087,,
1846,tb0088,,
1847,tb0089,,
1848,tb0091,,
1849,tb0092,,
1850,tb0095,,
1851,tb0096,,
1852,tb0100,,
1853,tb0103,,
1854,tb0104,,
1855,tb0108,,
1856,tb0115,,
1857,tb0117,,
1858,tb0118,,
1859,tb0120,,
1860,tb0125,,
1861,tb0128,,
1862,tb0129,,
1863,tb0132,,
1864,tb0133,,
1865,tb0134,,
1866,tb0135,,
1867,tb0136,,
1868,tb0138,,
1869,tb0139,,
1870,tb0140,,
1871,tb0145,,
1872,tb0146,,
1873,tb0147,,
1874,tb0150,,
1875,tb0151,,
1876,tb0153,,
1877,tb0154,,
1878,tb0156,,
1879,tb0166,,
1880,tb0167,,
1881,tb0174,,
1882,tb0175,,
1883,tb0176,,
1884,tb0177,,
1885,tb0183,,
1886,tb0184,,
1887,tb0186,,
1888,tb0190,,
1889,tb0192,,
1890,tb0193,,
1891,tb0194,,
1892,tb0196,,
1893,tb0197,,
1894,tb0199,,
1895,tb0200,,
1896,tb0202,,
1897,tb0203,,
1898,tb0206,,
1899,tb0209,,
1900,tb0212,,
1901,tb0216,,
1902,tb0217,,
1903,tb0221,,
1904,tb0223,,
1905,tb0226,,
1906,tb0227,,
1907,tb0228,,
1908,tb0229,,
1909,tb0234,,
1910,tb0236,,
1911,tb0237,,
1912,tb0238,,
1913,tb0239,,
1914,tb0240,,
1915,tb0242,,
1916,tb0246,,
1917,tb0248,,
1918,tb0252,,
1919,tb0253,,
1920,tb0256,,
1921,tb0260,,
1922,tb0264,,
1923,tb0267,,
1924,tb0269,,
1925,tb0270,,
1926,tb0271,,
1927,tb0274,,
1928,tb0275,,
1929,tb0282,,
1930,tb0283,,
1931,tb0284,,
1932,tb0285,,
1933,tb0286,,
1934,tb0288,,
1935,tb0289,,
1936,tb0290,,
1937,tb0291,,
1938,tb0292,,
1939,tb0293,,
1940,tb0294,,
1941,tb0299,,
1942,tb0300,,
1943,tb0301,,
1944,tb0303,,
1945,tb0306,,
1946,tb0307,,
1947,tb0309,,
1948,tb0311,,
1949,tb0313,,
1950,tb0315,,
1951,tb0316,,
1952,tb0317,,
1953,tb0318,,
1954,tb0323,,
1955,tb0324,,
1956,tb0325,,
1957,tb0329,,
1958,tb0330,,
1959,tb0332,,
1960,tb0333,,
1961,tb0335,,
1962,tb0336,,
1963,tb0337,,
1964,tb0338,,
1965,tb0342,,
1966,tb0343,,
1967,tb0345,,
1968,tb0347,,
1969,tb0348,,
1970,tb0349,,
1971,tb0350,,
1972,tb0353,,
1973,tb0355,,
1974,tb0356,,
1975,tb0360,,
1976,tb0362,,
1977,tb0365,,
1978,tb0369,,
1979,tb0371,,
1980,tb0373,,
1981,tb0377,,
1982,tb0380,,
1983,tb0383,,
1984,tb0389,,
1985,tb0390,,
1986,tb0393,,
1987,tb0395,,
1988,tb0398,,
1989,tb0404,,
1990,tb0405,,
1991,tb0406,,
1992,tb0407,,
1993,tb0408,,
1994,tb0409,,
1995,tb0417,,
1996,tb0419,,
1997,tb0424,,
1998,tb0425,,
1999,tb0427,,
2000,tb0434,,
2001,tb0435,,
2002,tb0439,,
2003,tb0441,,
2004,tb0442,,
2005,tb0443,,
2006,tb0445,,
2007,tb0446,,
2008,tb0447,,
2009,tb0449,,
2010,tb0450,,
2011,tb0451,,
2012,tb0452,,
2013,tb0453,,
2014,tb0455,,
2015,tb0456,,
2016,tb0459,,
2017,tb0460,,
2018,tb0463,,
2019,tb0465,,
2020,tb0470,,
2021,tb0472,,
2022,tb0474,,
2023,tb0475,,
2024,tb0476,,
2025,tb0477,,
2026,tb0478,,
2027,tb0479,,
2028,tb0480,,
2029,tb0485,,
2030,tb0487,,
2031,tb0489,,
2032,tb0492,,
2033,tb0493,,
2034,tb0494,,
2035,tb0495,,
2036,tb0496,,
2037,tb0497,,
2038,tb0498,,
2039,tb0499,,
2040,tb0500,,
2041,tb0501,,
2042,tb0504,,
2043,tb0505,,
2044,tb0506,,
2045,tb0507,,
2046,tb0508,,
2047,tb0509,,
2048,tb0514,,
2049,tb0515,,
2050,tb0520,,
2051,tb0521,,
2052,tb0524,,
2053,tb0526,,
2054,tb0527,,
2055,tb0528,,
2056,tb0529,,
2057,tb0530,,
2058,tb0532,,
2059,tb0533,,
2060,tb0535,,
2061,tb0537,,
2062,tb0538,,
2063,tb0539,,
2064,tb0540,,
2065,tb0542,,
2066,tb0543,,
2067,tb0545,,
2068,tb0548,,
2069,tb0549,,
2070,tb0550,,
2071,tb0553,,
2072,tb0555,,
2073,tb0556,,
2074,tb0558,,
2075,tb0559,,
2076,tb0562,,
2077,tb0566,,
2078,tb0567,,
2079,tb0569,,
2080,tb0570,,
2081,tb0571,,
2082,tb0573,,
2083,tb0574,,
2084,tb0576,,
2085,tb0577,,
2086,tb0579,,
2087,tb0581,,
2088,tb0582,,
2089,tb0583,,
2090,tb0584,,
2091,tb0585,,
2092,tb0586,,
2093,tb0591,,
2094,tb0592,,
2095,tb0593,,
2096,tb0595,,
2097,tb0596,,
2098,tb0598,,
2099,tb0601,,
